company_id,agency_mastertax_id,due_date,period_end,agency_name,agency_state,amendment
1396977073024176,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
1403640602045234,NY0000-001,04/03/19,03/31/19,New York Withholding,NY,false
7757616923481859,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
1372110483583000,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
1372110483583000,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
1369946360961000,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
1389038010553118,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
1404942953891670,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
1405698991970554,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
1402689898446659,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
1405370341815481,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
1403640602045234,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
1389641286278750,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
1389641286278750,LA0000-001,04/15/19,03/31/19,Department of Revenue and Taxation,LA,false
1401541940267367,TX0000-010,10/31/19,09/30/19,TWC,TX,false
1403640602045234,NC0000-010,04/30/19,03/31/19,Division of Employment Security,NC,false
7757616923479248,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
7757616923479816,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923479816,TX0000-010,04/30/19,03/31/19,TWC,TX,false
7757616923481062,WA0000-150,10/31/19,09/30/19,Department of Labor and Industries,WA,false
7757616923483332,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923479816,PA9901-EIT,04/30/19,03/31/19,HAB-EIT,PA,false
7757616923482899,OK0000-010,04/30/19,03/31/19,Oklahoma Employment Security Commission,OK,false
7757616923489502,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923491655,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923496895,OH9999-001,04/30/19,03/31/19,Treasurer of State of Ohio,OH,false
7757616923486654,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923491595,MN0000-001,04/30/19,03/31/19,Minnesota Dept. of Revenue,MN,false
7757616923494621,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923496895,MI0006-001,04/30/19,03/31/19,Grand Rapids,MI,false
7757616923495866,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923505163,OH0000-010,10/31/19,09/30/19,Ohio Department of Job & Family Service,OH,false
7757616923498737,TX0000-010,04/30/19,03/31/19,TWC,TX,false
7757616923503230,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923498737,AZ0000-010,04/30/19,03/31/19,Arizona Unemployment,AZ,false
7757616923499132,VT0000-010,04/30/19,03/31/19,Vermont Department of Labor,VT,false
7757616923501657,ME0000-010,04/30/19,03/31/19,Maine Department of Labor,ME,false
7757616923508496,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
1369946360961000,NV0000-010,07/31/19,06/30/19,Nevada Employment Security Division,NV,false
1377147950095580,MN0000-001,07/31/19,06/30/19,Minnesota Dept. of Revenue,MN,false
1389832742650195,PA9901-EIT,07/31/19,06/30/19,HAB-EIT,PA,false
1393188436277665,CO0080-051,07/31/19,06/30/19,City and County of Denver,CO,false
1401466898646770,PA0000-010,07/31/19,06/30/19,Pennsylvania UC Fund,PA,false
1411647598217746,VA0000-001,04/30/19,03/31/19,Virginia Department of Taxation,VA,false
7757616923480234,WA0000-150,04/30/19,03/31/19,Department of Labor and Industries,WA,false
1411061497941073,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
7757616923481062,,07/31/19,06/30/19,,,false
7757616923484197,MA0000-010,07/31/19,06/30/19,MA Division of Unemployment Assistance,MA,false
7757616923486328,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923486328,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
7757616923485438,DC0000-010,07/31/19,06/30/19,DCDOES,DC,false
7757616923482268,MD0000-010,07/31/19,06/30/19,Maryland Unemployment Insurance Fund,MD,false
1374778888419723,NY0000-001,08/05/19,09/30/19,New York Withholding,NY,false
1389641286278750,NY0000-001,08/20/19,09/30/19,New York Withholding,NY,false
1388709772733808,PA2684-051,10/31/19,09/30/19,BCTCB - LST,PA,false
1388709772733808,GA0000-010,10/31/19,09/30/19,Georgia Department of Labor,GA,false
1387157432099204,MA0000-010,10/31/19,09/30/19,MA Division of Unemployment Assistance,MA,false
1387157432099204,MD0000-010,10/31/19,09/30/19,Maryland Unemployment Insurance Fund,MD,false
1389038010553118,GA0000-001,10/31/19,09/30/19,Georgia Department of Revenue,GA,false
1389641286278750,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
1396977073024176,GA0000-010,10/31/19,09/30/19,Georgia Department of Labor,GA,false
1401466898646770,MN0000-001,10/31/19,09/30/19,Minnesota Dept. of Revenue,MN,false
1403717925647021,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
1372110483583000,PA0004-051,10/31/19,09/30/19,Abington Twp Treasurer,PA,false
1381203291765597,DC0000-010,10/31/19,09/30/19,DCDOES,DC,false
1411061497941073,OH0000-010,04/30/19,03/31/19,Ohio Department of Job & Family Service,OH,false
1409079755797035,FL0000-010,10/31/19,09/30/19,Florida Department of Revenue,FL,false
7757616923481062,KS0000-010,10/31/19,09/30/19,Kansas Employment Security Fund,KS,false
7757616923479816,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
1409079702838842,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923485438,VA0000-010,10/31/19,09/30/19,Virginia Employment Commission,VA,false
7757616923486861,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923494621,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923492717,MI0000-010,07/25/19,06/30/19,Unemployment Insurance Agency,MI,false
7757616923495744,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923493262,DC0000-010,07/31/19,06/30/19,DCDOES,DC,false
7757616923501395,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923501859,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923503230,PA9901-LST,07/31/19,06/30/19,HAB-LST,PA,false
7757616923496895,OH1098-001,10/31/19,09/30/19,City Treasurer,OH,false
7757616923495744,AL0000-001,10/31/19,09/30/19,Alabama Department of Revenue,AL,false
7757616923495744,MN0000-010,10/31/19,09/30/19,Unemployment Insurance Minnesota,MN,false
7757616923493122,KS0000-010,10/31/19,09/30/19,Kansas Employment Security Fund,KS,false
7757616923493122,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923493262,MD0000-010,10/31/19,09/30/19,Maryland Unemployment Insurance Fund,MD,false
7757616923498737,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
7757616923505163,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
7757616923501064,AZ0000-001,10/31/19,09/30/19,Arizona Withholding,AZ,false
7757616923501859,UT0000-001,10/31/19,09/30/19,State Tax Commission,UT,false
7757616923530212,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923540207,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
7757616923540207,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923540841,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
7757616923493262,DC0000-001,07/31/19,06/30/19,D.C. Treasurer,DC,false
7757616923499132,GA0000-001,04/30/19,03/31/19,Georgia Department of Revenue,GA,false
7757616923499132,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923505163,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923503230,PA1624-051,07/31/19,06/30/19,HAB-LST,PA,false
7757616923503230,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923508329,SC0000-001,07/31/19,06/30/19,S.C. Department of Revenue,SC,false
7757616923489502,UT0000-010,10/31/19,09/30/19,Department of Workforce Services,UT,false
7757616923492380,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923493122,FL0000-010,10/31/19,09/30/19,Florida Department of Revenue,FL,false
7757616923493122,MO0002-001,10/31/19,09/30/19,City of St. Louis,MO,false
7757616923505163,NY0000-001,09/25/19,09/30/19,New York Withholding,NY,false
7757616923499132,VA0000-010,10/31/19,09/30/19,Virginia Employment Commission,VA,false
7757616923503049,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923505163,KY0247-138,10/31/19,09/30/19,Louisville/Jefferson  Metro Revenue Com.,KY,false
7757616923501064,IA0000-010,10/31/19,09/30/19,Iowa Workforce Development,IA,false
7757616923530212,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923529482,TX0000-010,10/31/19,09/30/19,TWC,TX,false
7757616923548885,WA0000-150,07/31/19,06/30/19,Department of Labor and Industries,WA,false
7757616923516939,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923531146,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923520968,OH1098-001,04/30/19,03/31/19,City Treasurer,OH,false
7757616923526349,IN0000-010,04/30/19,03/31/19,Department of Workforce Development,IN,false
7757616923527697,GA0000-010,04/30/19,03/31/19,Georgia Department of Labor,GA,false
7757616923533061,VA0000-010,04/30/19,03/31/19,Virginia Employment Commission,VA,false
7757616923530212,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
7757616923530705,CT0000-001,04/30/19,03/31/19,Commissioner of Revenue Services,CT,false
7757616923534170,WA0000-010,07/31/19,06/30/19,WA State Employment Security Department,WA,false
7757616923540941,WA0000-010,10/31/19,09/30/19,WA State Employment Security Department,WA,false
7757616923541308,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923541308,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923546725,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923536950,DE0000-010,04/30/19,03/31/19,Delaware Department of Labor,DE,false
7757616923540250,DC0000-001,04/30/19,03/31/19,D.C. Treasurer,DC,false
7757616923542817,UT0000-001,04/30/19,03/31/19,State Tax Commission,UT,false
7757616923544750,UT0000-010,04/30/19,03/31/19,Department of Workforce Services,UT,false
7757616923548437,CT0000-010,04/30/19,03/31/19,"Administrator, Unemployment Compensation",CT,false
7757616923556055,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923554930,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923567195,NY0000-001,01/30/19,03/31/19,New York Withholding,NY,false
7757616923567029,NY0000-001,02/05/19,03/31/19,New York Withholding,NY,false
7757616923569755,NY0000-001,02/05/19,03/31/19,New York Withholding,NY,false
7757616923571273,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923555715,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923558460,IL0000-001,07/31/19,06/30/19,Illinois Withholding,IL,false
7757616923559211,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923559211,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923559607,WA0000-014,07/31/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923566708,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923570312,GA0000-010,04/30/19,03/31/19,Georgia Department of Labor,GA,false
7757616923571273,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923574145,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923574654,MI0000-010,04/25/19,03/31/19,Unemployment Insurance Agency,MI,false
7757616923574654,AZ0000-001,04/30/19,03/31/19,Arizona Withholding,AZ,false
7757616923576207,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923516649,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923515197,MD0000-010,07/31/19,06/30/19,Maryland Unemployment Insurance Fund,MD,false
7757616923520968,MI0000-010,07/25/19,06/30/19,Unemployment Insurance Agency,MI,false
7757616923520968,DC0000-010,07/31/19,06/30/19,DCDOES,DC,false
7757616923533061,OH0000-001,08/15/19,07/31/19,Treasurer of State of Ohio,OH,false
7757616923530782,TN0000-010,07/31/19,06/30/19,TN Dept of Labor & Workforce Development,TN,false
7757616923526701,LA0000-010,07/31/19,06/30/19,Louisiana Workforce Commission,LA,false
7757616923526701,MD0000-010,07/31/19,06/30/19,Maryland Unemployment Insurance Fund,MD,false
7757616923540250,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923538251,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923536124,PA9915-EIT,07/31/19,06/30/19,Lancaster Co. Tax Collection Bureau-EIT,PA,false
7757616923542817,UT0000-001,07/31/19,06/30/19,State Tax Commission,UT,false
7757616923544750,PA9901-EIT,07/31/19,06/30/19,HAB-EIT,PA,false
7757616923544750,MT0000-010,07/31/19,06/30/19,Unemployment Insurance Division,MT,false
7757616923515197,PA2736-001,10/31/19,09/30/19,HAB-EIT,PA,false
7757616923520968,AZ0000-001,10/31/19,09/30/19,Arizona Withholding,AZ,false
7757616923527697,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923536950,LA0000-010,10/31/19,09/30/19,Louisiana Workforce Commission,LA,false
7757616923538251,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923542003,NE0000-010,10/31/19,09/30/19,Nebraska U.C. Fund,NE,false
7757616923548893,AZ0000-001,10/31/19,09/30/19,Arizona Withholding,AZ,false
7757616923534170,PA0000-001,10/31/19,09/30/19,Pennsylvania Department of Revenue,PA,false
7757616923536124,PA2237-001,10/31/19,09/30/19,HAB-EIT,PA,false
7757616923536124,PA9915-EIT,10/31/19,09/30/19,Lancaster Co. Tax Collection Bureau-EIT,PA,false
7757616923540207,MA0000-001,10/31/19,09/30/19,Commonwealth of Massachusetts,MA,false
7757616923540207,ME0000-001,10/31/19,09/30/19,Maine Revenue Services,ME,false
7757616923536909,MD0000-010,10/31/19,09/30/19,Maryland Unemployment Insurance Fund,MD,false
7757616923545869,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923553841,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
7757616923563186,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
7757616923550803,IA0000-001,07/31/19,06/30/19,Treasurer State of Iowa,IA,false
7757616923550803,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
7757616923563003,MI0000-010,07/25/19,06/30/19,Unemployment Insurance Agency,MI,false
7757616923563003,NM0000-010,07/31/19,06/30/19,New Mexico Dept of Workforce Solutions,NM,false
7757616923575413,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923570312,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
7757616923559989,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923562578,VA0000-010,10/31/19,09/30/19,Virginia Employment Commission,VA,false
7757616923563003,MI0000-010,10/25/19,09/30/19,Unemployment Insurance Agency,MI,false
7757616923549263,NC0000-010,10/31/19,09/30/19,Division of Employment Security,NC,false
7757616923556050,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
7757616923551023,TX0000-010,04/30/19,03/31/19,TWC,TX,false
7757616923565508,NY0000-001,10/03/19,09/30/19,New York Withholding,NY,false
7757616923569755,GA0000-010,10/31/19,09/30/19,Georgia Department of Labor,GA,false
7757616923574654,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923575599,NC0000-010,10/31/19,09/30/19,Division of Employment Security,NC,false
7757616923589929,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923590513,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923589224,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923605141,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923601449,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923640023,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923641496,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923647387,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923647387,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923648299,TX0000-010,10/31/19,09/30/19,TWC,TX,false
7757616923673011,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923700583,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923694512,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923656980,TX0000-010,10/31/19,09/30/19,TWC,TX,false
7757616923657213,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
7757616923657205,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923665122,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923674359,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923683876,IL0000-010,07/31/19,06/30/19,Illinois Unemployment,IL,false
7757616923686318,TX0000-010,04/30/19,03/31/19,TWC,TX,false
7757616923691659,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923694289,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923702752,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923716603,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923703334,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
7757616923716240,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923708502,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923720203,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923730752,WA0000-150,04/30/19,03/31/19,Department of Labor and Industries,WA,false
7757616923714221,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923720328,WA0000-150,07/31/19,06/30/19,Department of Labor and Industries,WA,false
7757616923730215,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923730215,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923735429,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923589224,NY0000-001,03/05/19,03/31/19,New York Withholding,NY,false
7757616923585427,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923587160,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
