company_id,agent_id,agency_mastertax_id,due_date,period_end,agency_name,agency_state,amendment
7757616923512855,1410502714022745,AZ0000-001,04/30/19,03/31/19,Arizona Withholding,AZ,false
7757616923499132,1410502714041399,GA0000-001,07/31/19,06/30/19,Georgia Department of Revenue,GA,false
7757616923501657,1410502713892638,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
7757616923506329,1410502713957671,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923489738,1410502714018289,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
7757616923494621,1410502715148354,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
1386533349360219,1410502713909353,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
1386533349360219,1410502713909353,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
7757616923484559,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923482899,1410502713898157,WA0000-150,04/30/19,03/31/19,Department of Labor and Industries,WA,false
7757616923495744,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923495744,1410502713909353,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
7757616923509615,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923526319,1410502713887943,TX0000-010,04/30/19,03/31/19,TWC,TX,false
7757616923533069,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923536950,1410502713950907,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
7757616923542017,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923559817,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
1393188436277665,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
1402689898446659,1410502713915699,NY0000-001,02/21/19,03/31/19,New York Withholding,NY,false
1403640602045234,1410502713915699,NY0000-001,02/21/19,03/31/19,New York Withholding,NY,false
1406238567792164,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923479248,1410502713915699,NY0000-001,03/05/19,03/31/19,New York Withholding,NY,false
1369946360961000,1410502713898157,WA0000-150,07/31/19,06/30/19,Department of Labor and Industries,WA,false
1375916692881069,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
1389038010553118,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
1407951510704335,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
1369946360961000,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
1386533349360219,7746259318773128,VT0000-010,04/30/19,03/31/19,Vermont Department of Labor,VT,false
1389038010553118,1410502713892638,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
1389832742650195,7746259318771742,PA9901-LST,04/30/19,03/31/19,HAB-LST,PA,false
1389832742650195,1410502714003526,NV0000-134,04/30/19,03/31/19,Nevada Department of Taxation,NV,false
1401466898646770,7746259318775679,WA0000-014,07/31/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
1404942953891670,1410502714022745,AZ0000-001,04/30/19,03/31/19,Arizona Withholding,AZ,false
1409079755797035,1410502713950907,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
7757616923479248,1410502713903139,WA0000-010,10/31/19,09/30/19,WA State Employment Security Department,WA,false
7757616923479248,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
1409944625125173,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
1410699089953523,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923483332,1410502713903139,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
1409872652666460,1410502715148354,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923481062,1410502715328600,VA0000-010,04/30/19,03/31/19,Virginia Employment Commission,VA,false
7757616923484559,1410502713892638,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
7757616923489502,1410502713887943,TX0000-010,04/30/19,03/31/19,TWC,TX,false
7757616923489502,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923493205,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923508329,1410502713887943,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923499132,1410502713909353,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923501064,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923501859,1410502713898157,WA0000-150,07/31/19,06/30/19,Department of Labor and Industries,WA,false
7757616923486861,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923495866,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923494621,1410502713944477,IL0000-010,07/31/19,06/30/19,Illinois Unemployment,IL,false
7757616923505163,7746259318771340,OH0000-010,04/30/19,03/31/19,Ohio Department of Job & Family Service,OH,false
7757616923505724,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923498737,1410502714051995,NC0000-001,04/30/19,03/31/19,North Carolina Department of Revenue,NC,false
7757616923498737,1410502715412853,LA0000-010,04/30/19,03/31/19,Louisiana Workforce Commission,LA,false
7757616923498737,1410502714041399,GA0000-001,04/30/19,03/31/19,Georgia Department of Revenue,GA,false
7757616923498737,1410502714045863,NC0000-010,04/30/19,03/31/19,Division of Employment Security,NC,false
7757616923505163,1410502714041399,GA0000-001,04/30/19,03/31/19,Georgia Department of Revenue,GA,false
7757616923501859,1410502714879918,MI0000-010,04/25/19,03/31/19,Unemployment Insurance Agency,MI,false
7757616923501859,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
1403640602045234,1410502713915699,NY0000-001,05/20/19,06/30/19,New York Withholding,NY,false
1402689898446659,1410502713915699,NY0000-001,06/05/19,06/30/19,New York Withholding,NY,false
1375916692881069,1410502715328600,VA0000-010,07/31/19,06/30/19,Virginia Employment Commission,VA,false
1389641286278750,7720508394487540,MN0000-010,07/31/19,06/30/19,Unemployment Insurance Minnesota,MN,false
1389832742650195,7746259318773380,PA0570-001,07/31/19,06/30/19,HAB-EIT,PA,false
1381203291765597,1410502714018289,AZ0000-010,07/31/19,06/30/19,Arizona Unemployment,AZ,false
1403574545450416,1410502714027689,CT0000-010,07/31/19,06/30/19,"Administrator, Unemployment Compensation",CT,false
1402689898446659,7746259318771743,PA9901-EIT,07/31/19,06/30/19,HAB-EIT,PA,false
1402689898446659,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923480234,1410502713903139,WA0000-010,10/31/19,09/30/19,WA State Employment Security Department,WA,false
7757616923481062,7746259318771315,DC0000-010,07/31/19,06/30/19,DCDOES,DC,false
7757616923479248,1410502713915699,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
7757616923481171,1410502714036859,GA0000-010,07/31/19,06/30/19,Georgia Department of Labor,GA,false
7757616923484197,1410502715148354,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923486328,7746259318771701,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
7757616923486168,7746259318771306,MO0000-010,07/31/19,06/30/19,MO Department of Labor and Industrial Relations,MO,false
1386533349360219,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
1386533349360219,7746259318771700,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
1387157432099204,7746259318771700,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
1372110483583000,7746259318771700,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
1409079749239544,7746259318773125,HI0000-010,10/31/19,09/30/19,Hawaii State Tax Collector,HI,false
7757616923479844,7746259318771306,MO0000-010,10/31/19,09/30/19,MO Department of Labor and Industrial Relations,MO,false
7757616923480026,1410502714018289,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
7757616923481062,7720508393918749,MN0000-001,10/31/19,09/30/19,Minnesota Dept. of Revenue,MN,false
7757616923481062,7746259318771701,PA0000-001,10/31/19,09/30/19,Pennsylvania Department of Revenue,PA,false
7757616923486328,1410502713915699,NY0000-001,09/18/19,09/30/19,New York Withholding,NY,false
7757616923484559,7746259318773119,NH0000-010,10/31/19,09/30/19,State of NH - UC,NH,false
7757616923479248,7746259318771315,DC0000-010,10/31/19,09/30/19,DCDOES,DC,false
7757616923479693,1410502713957671,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923486654,1410502713994187,MA0000-010,07/31/19,06/30/19,MA Division of Unemployment Assistance,MA,false
7757616923491595,7746259318771316,DC0000-001,07/31/19,06/30/19,D.C. Treasurer,DC,false
7757616923491595,1410502714057017,TN0000-010,07/31/19,06/30/19,TN Dept of Labor & Workforce Development,TN,false
7757616923496895,7746259318771370,OH9999-001,10/31/19,09/30/19,Treasurer of State of Ohio,OH,false
7757616923495744,7720508393918749,MN0000-001,07/31/19,06/30/19,Minnesota Dept. of Revenue,MN,false
7757616923493122,1410502714003526,NV0000-134,07/31/19,06/30/19,Nevada Department of Taxation,NV,false
7757616923493077,1410502713957671,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923498737,1410502714036859,GA0000-010,07/31/19,06/30/19,Georgia Department of Labor,GA,false
7757616923498737,1410502715408420,LA0000-001,07/15/19,06/30/19,Department of Revenue and Taxation,LA,false
7757616923499132,7746259318771701,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
7757616923505163,7746259318771743,PA9901-EIT,07/31/19,06/30/19,HAB-EIT,PA,false
7757616923505163,1410502715148354,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923491595,1410502714057017,TN0000-010,10/31/19,09/30/19,TN Dept of Labor & Workforce Development,TN,false
1389832742650195,1410502713887943,TX0000-010,07/31/19,06/30/19,TWC,TX,false
1386533349360219,1410502713898157,WA0000-150,07/31/19,06/30/19,Department of Labor and Industries,WA,false
1386533349360219,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923484559,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923484197,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923501595,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923509615,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923526701,1410502713950907,IL0000-001,07/31/19,06/30/19,Illinois Withholding,IL,false
7757616923526701,1410502713944477,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
7757616923536950,1410502713944477,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
7757616923554836,1410502713887943,TX0000-010,04/30/19,03/31/19,TWC,TX,false
7757616923551377,1410502713944477,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
7757616923551377,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
1401466898646770,1410502713909353,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
1406238567792164,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923483553,7746259318771340,OH0000-010,07/31/19,06/30/19,Ohio Department of Job & Family Service,OH,false
1389038010553118,1410502713950907,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
1404942953891670,1410502713909353,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
1407951510704335,1410502713887943,TX0000-010,04/30/19,03/31/19,TWC,TX,false
1405709642051727,1410502713950907,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
1372110483583000,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
1364449739318000,7746259318771701,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
1386533349360219,7720508393918749,MN0000-001,04/30/19,03/31/19,Minnesota Dept. of Revenue,MN,false
1386533349360219,7746259318771312,OK0000-010,04/30/19,03/31/19,Oklahoma Employment Security Commission,OK,false
1389641286278750,1410502713957671,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
1396977073024176,7746259318771316,DC0000-001,04/30/19,03/31/19,D.C. Treasurer,DC,false
1396977073024176,1410502713998933,MA0000-001,04/30/19,03/31/19,Commonwealth of Massachusetts,MA,false
1404942953891670,1410502714018289,AZ0000-010,04/30/19,03/31/19,Arizona Unemployment,AZ,false
7757616923479248,7746259318771370,OH9999-001,04/30/19,03/31/19,Treasurer of State of Ohio,OH,false
7757616923479248,7746259318771370,OH9999-001,07/31/19,06/30/19,Treasurer of State of Ohio,OH,false
7757616923479248,7746259318771371,OH0000-001,07/31/19,06/30/19,Treasurer of State of Ohio,OH,false
1409872652666460,1410502713903139,WA0000-010,10/31/19,09/30/19,WA State Employment Security Department,WA,false
7757616923485801,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
1409872652666460,1410502715148354,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923479693,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923479816,7746259318771316,DC0000-001,04/30/19,03/31/19,D.C. Treasurer,DC,false
7757616923483332,7746259318771316,DC0000-001,04/30/19,03/31/19,D.C. Treasurer,DC,false
7757616923493205,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923501657,1410502713915699,NY0000-001,03/05/19,03/31/19,New York Withholding,NY,false
7757616923499168,1410502713950907,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
7757616923499168,1410502713950907,IL0000-001,07/31/19,06/30/19,Illinois Withholding,IL,false
7757616923501064,1410502713898157,WA0000-150,07/31/19,06/30/19,Department of Labor and Industries,WA,false
7757616923501859,7746259318771340,OH0000-010,10/31/19,09/30/19,Ohio Department of Job & Family Service,OH,false
7757616923493122,1410502713887943,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923493456,1410502713950907,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
7757616923496895,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923490338,7720508393918749,MN0000-001,04/30/19,03/31/19,Minnesota Dept. of Revenue,MN,false
7757616923494621,7746259318771316,DC0000-001,04/30/19,03/31/19,D.C. Treasurer,DC,false
7757616923493122,7746259318771700,PA0000-010,04/30/19,03/31/19,Pennsylvania UC Fund,PA,false
7757616923493122,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923493122,7746259318771786,PA9911-EIT,04/30/19,03/31/19,Allegheny Central Tax Collection,PA,false
7757616923501657,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923498737,1410502713950907,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
7757616923498737,1410502713887943,TX0000-010,10/31/19,09/30/19,TWC,TX,false
7757616923505724,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923498737,7746259318771700,PA0000-010,04/30/19,03/31/19,Pennsylvania UC Fund,PA,false
7757616923503230,7746259318771701,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
1381203291765597,1410502713909353,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
1403574545450416,7720508393918749,MN0000-001,04/30/19,03/31/19,Minnesota Dept. of Revenue,MN,false
1375916692881069,1410502715323239,VA0000-001,07/31/19,06/30/19,Virginia Department of Taxation,VA,false
1387157432099204,1410502714022745,AZ0000-001,07/31/19,06/30/19,Arizona Withholding,AZ,false
1386533349360219,1410502715148354,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
1389038010553118,1410502713892638,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
1389832742650195,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
1381203291765597,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
1381203291765597,1410502713915699,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
1381203291765597,7746259318771315,DC0000-010,07/31/19,06/30/19,DCDOES,DC,false
1396977073024176,1410502713994187,MA0000-010,07/31/19,06/30/19,MA Division of Unemployment Assistance,MA,false
1405709642051727,7720508393918749,MN0000-001,07/31/19,06/30/19,Minnesota Dept. of Revenue,MN,false
1405467800273235,7746259318771700,PA0000-010,07/31/19,06/30/19,Pennsylvania UC Fund,PA,false
1405698991970554,1410502715148354,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
1406238567792164,7746259318771701,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
1409079702838842,1410502713998933,MA0000-001,04/30/19,03/31/19,Commonwealth of Massachusetts,MA,false
7757616923479693,1410502713903139,WA0000-010,10/31/19,09/30/19,WA State Employment Security Department,WA,false
7757616923479248,1410502713887943,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923482614,7746259318775679,WA0000-014,10/31/19,09/30/19,Washington - Family and Medical Leave Insurance,WA,false
